Contents,Province,Date,Users,like_counts
盲派八字看前世今生，有需要可加V信santongqian3或santongqian4,上海,Mon Apr 22 18:46:21  2024,三铜钱先生,0
对！！不过我特殊格局，2018.2019都好。这几年无语了，2023年卯和化了我的戌。变成火，还稍微好点,上海 长宁区,Mon Apr 22 18:27:53  2024,小甜鑫婷婷,0
18年跌落谷底 20年进了一笔大财 之后一路跌落至今看不到半点儿气色,其他,Mon Apr 22 18:11:14  2024,季彦辰玺,0
你温柔的样子，像阳光一样暖,其他,Mon Apr 22 20:04:07  2024,织巷听雨篇,0
官方才是最大的黄🐮,四川,Mon Apr 22 20:03:26  2024,坨_小莽,0
聪明从来都是把事情归纳得更简单,上海,Mon Apr 22 20:01:48  2024,杰萌萌_Neo,0
趁年轻，多和有趣的人一起玩耍🌈,其他,Mon Apr 22 19:57:17  2024,-Syracuse,0
【yangtie】他们说你是“花”，你也是我的花，是在那片荒芜的角落盛开的花，也是我为数不多的喧嚣。努力了解你和你身边的人那段时间很开心。我好喜欢群像，向往而不可得，仿佛在爱你们的那刻也满足了。,其他,Mon Apr 22 19:53:18  2024,知仑,0
官方才是最大的黄🐮,山东,Mon Apr 22 19:47:27  2024,高冷狗狗教-,0
官方才是最大的黄🐮,浙江 金华,Mon Apr 22 19:40:58  2024,乐念LOVE,0
官方才是最大的黄🐮,重庆 渝北区,Mon Apr 22 19:38:26  2024,Believesycy,0
官方才是最大的黄🐮,江苏,Mon Apr 22 19:32:51  2024,凛时落,0
明目张胆地黑，但又投诉无门。大家的钱都不是大风刮来的，凭什么每次买高铁票都要多花几百块钱？成千上万乘客多花的钱对铁路公司来说真是一笔非常可观的收入[喵喵],其他,Mon Apr 22 19:29:17  2024,被发现啦赶紧改名,0
官方才是最大的黄🐮,重庆,Mon Apr 22 19:27:36  2024,傾櫻也希,0
官方才是最大的黄🐮,山东,Mon Apr 22 19:19:22  2024,姜挽柠,0
官方才是最大的黄🐮,河南,Mon Apr 22 19:18:51  2024,Cami11ia,0
官方才是最大的黄🐮,广西,Mon Apr 22 19:17:56  2024,-慢慢等舟叙,0
趁你现在还有时间，尽你自己最大的努力，努力做成你最想做的那件事、成为你最想成为的那种人，过着你最想过的那种生活。这个世界永远比你想的要更精彩，不要败给生活。,其他,Mon Apr 22 19:16:30  2024,凶悍批白花学家,0
官方才是最大的黄🐮,重庆,Mon Apr 22 19:15:55  2024,春意微醺_时,0
官方才是最大的黄🐮,福建,Mon Apr 22 19:13:05  2024,嘻哈小天才刘肉球,0
不要对他人期望太高。不要试图改变他人。这是保持人际关系顺畅的秘诀。——比留间荣子,其他,Mon Apr 22 19:01:49  2024,一碗脑花汤-,0
官方才是最大的黄🐮,其他,Mon Apr 22 18:54:19  2024,泡芙米_,0
我在黄昏写上一封书信  载着落日的余晖和宇宙的浪漫寄给你 寄给温柔本身❤️,江苏,Mon Apr 22 18:42:47  2024,温柔Carpediem,0
喜见你眉秀似山 拥星辰大海.总之岁月漫长，然而值得等待。,江苏,Mon Apr 22 18:42:17  2024,温柔Carpediem,0
官方才是最大的黄🐮,山东 烟台,Mon Apr 22 18:41:42  2024,婧爱颖love,0
官方才是最大的黄🐮,上海,Mon Apr 22 18:39:23  2024,有可乐吗来块炸鸡,0
"若天道不公,我便走自己的道。——《 姜子牙》",陕西,Mon Apr 22 18:39:18  2024,余梦谣_努力摆烂版,0
官方才是最大的黄🐮,四川,Mon Apr 22 18:37:37  2024,繆却,0
人是可以快乐地生活的，只是我们自己选择了复杂，选择了叹息！不管从什么时候开始，重要的是开始以后不要停止；不管在什么时候结束，重要的是结束以后不要后悔。,其他,Mon Apr 22 18:35:08  2024,桔桔大爆炸,0
官方才是最大的黄🐮,其他,Mon Apr 22 18:34:00  2024,莫青成给我拿一下草莓,0
官方才是最大的黄🐮,上海,Mon Apr 22 18:29:38  2024,稀米的冰巧派,0
官方才是最大的黄🐮,海外,Mon Apr 22 18:28:29  2024,停猜,0
官方才是最大的黄🐮,广东,Mon Apr 22 18:27:23  2024,我是梁舒琦,0
官方才是最大的黄🐮,其他,Mon Apr 22 18:26:51  2024,橙橙·梦,0
“我始终相信世界有光 因为我的那束光是你 只要你在 我的世界就不会暗淡无光”,其他,Mon Apr 22 18:26:36  2024,山鬼说名字太长会有傻子跟着念,0
官方才是最大的黄🐮,北京,Mon Apr 22 18:26:11  2024,瑾沫煜,0
你必须只有内心丰富，才能摆脱这些生活表面的相似 ——《致女儿书》王朔 ​,安徽 亳州,Mon Apr 22 18:24:38  2024,Leo宝藏女孩,0
人生，总会有不期而遇的温暖，和生生不息的希望。,其他,Mon Apr 22 18:23:07  2024,火系九尾,0
很喜欢​你的内容,其他,Mon Apr 22 18:17:18  2024,南昌事儿哥,0
官方才是最大的黄🐮,云南,Mon Apr 22 18:16:46  2024,买点开心呀,0
人生真的会有很多惊奇的境遇和可能啦，再尝试一下，再等等看吧。 ​​​,黑龙江,Mon Apr 22 18:16:45  2024,绻颂,0
今日接单，奶茶果汁代喝，冰淇淋代吃，水果捞代吃，别的暂时不想吃，不接,江苏,Mon Apr 22 18:14:42  2024,小性格666,0
官方才是最大的黄🐮,江西,Mon Apr 22 18:13:25  2024,rua美琉爱草莓兔兔,0
官方才是最大的黄🐮,新疆,Mon Apr 22 18:11:53  2024,钟意晓婷姐,0
官方才是最大的黄🐮,广东,Mon Apr 22 18:09:43  2024,小兔柚柚,0
下午好,广东,Mon Apr 22 18:09:21  2024,叫啥好呢199609,0
你被我安稳的爱着，应该有做任何事的勇气,浙江,Mon Apr 22 18:08:48  2024,渺渺兮亓怀,0
社会犹如一条船，每个人都要有掌舵的准备——易卜生,其他,Mon Apr 22 18:07:35  2024,九两重楼,0
依我看，你这脑子，得喝六吨核桃 ​​,其他,Mon Apr 22 18:03:02  2024,永不融化的冰淇淋爱张彬彬,0
闻到焦味了吗？那是我的心在为你燃烧,其他,Mon Apr 22 18:01:09  2024,炸毛的_泡泡,0
这撩的哪是头发，是我的心啊！💘,其他,Mon Apr 22 18:01:01  2024,炸毛的_泡泡,0
精彩的博文,河北,Mon Apr 22 17:54:06  2024,柑甜奇异果,0
我眷恋乌托邦里的灵魂，爱身处淤泥深处的你 雪花敲响这个世纪的绽放,河北,Mon Apr 22 17:49:31  2024,陈陈心想事成Vin,0
生活不在富足在于满足，守住所有的情绪好好生活，共勉。,四川 成都,Mon Apr 22 17:48:40  2024,RS去旅行,0
官方才是最大的黄🐮[哆啦A梦害怕],山东,Mon Apr 22 17:45:48  2024,考研er六号,0
祝你身体健康，无病无恙，事业有成，无克无难，一生快乐平安🌈,其他,Mon Apr 22 17:45:13  2024,好好宠爱多多,0
官方才是最大的黄🐮,四川,Mon Apr 22 17:35:26  2024,Yutouuu-檀,0
官方才是最大的黄🐮,重庆,Mon Apr 22 17:31:19  2024,彬彬的Kittybaby,0
官方才是最大的黄🐮,浙江,Mon Apr 22 17:26:34  2024,ZYC四喜丸子,0
很棒的分享，谢谢博主！,河北,Mon Apr 22 17:20:46  2024,橘子秋语,0
官方才是最大的黄🐮,陕西,Mon Apr 22 17:15:54  2024,-唐攸-,0
官方才是最大的黄🐮,湖南,Mon Apr 22 17:12:28  2024,一只尐烬Leo,0
陪伴是最长情的告白，陪你把想念的酸拥抱成温暖，陪你把彷徨写出情节来,浙江,Mon Apr 22 17:09:58  2024,追梦人_xrk,0
官方才是最大的黄🐮,安徽,Mon Apr 22 17:08:48  2024,-咩咩小橘-,0
无论世界如何，都要向着阳光野蛮生长，成为照亮世界的大人吧。,江苏,Mon Apr 22 17:07:12  2024,2i星星,0
官方才是最大的黄🐮,其他,Mon Apr 22 17:06:44  2024,冬日小绒毛,0
官方才是最大的黄🐮,甘肃 天水,Mon Apr 22 17:05:31  2024,-还是好好爱自己-,0
下午好下午好,北京,Mon Apr 22 17:04:31  2024,我的肉全长王琳凯身上,0
官方才是最大的黄🐮,河南,Mon Apr 22 17:03:45  2024,雨鱼鱼雨鱼12,0
下午好啊[羞嗒嗒]以后多多互动,河南 郑州,Mon Apr 22 17:01:51  2024,游走旅行的摄影人,0
官方才是最大的黄🐮,其他,Mon Apr 22 17:00:01  2024,暴脾氣旳尐奶糕,0
日积一善，久则必为江河之水；日积一恶，久则必为星星之野之火。 在他人之后，议他人之善，则易；处他人之位，为他人之善，则难。 树远大志向，养浩然正气，立高雅情趣，读经典名著，皆养善之法。 ​ ​​,其他,Mon Apr 22 16:52:29  2024,Nice林深时见鹿,0
官方才是最大的黄🐮,山东 日照,Mon Apr 22 16:51:09  2024,三岁俊k,0
普通的改变，将改变普通。,河南,Mon Apr 22 16:41:26  2024,我爱吃烤小鱼干,0
官方才是最大的黄🐮,其他,Mon Apr 22 16:35:23  2024,甜腻腻的糖精啊,0
官方才是最大的黄🐮,湖南,Mon Apr 22 16:34:50  2024,纯情汉堡_,0
官方才是最大的黄🐮,湖南,Mon Apr 22 16:31:09  2024,緢日岛凛,0
每一分自信和优雅的背后，都有一份对梦想的追求和坚持，有时候，成功和失败之间只在一念之差，所以，无论多难，都别轻言放弃，坚持，是一种令人钦佩的能力，更是一种会发光的魅力。,安徽,Mon Apr 22 16:28:32  2024,蓝淞仪卷雪_,0
官方才是最大的黄🐮,浙江 杭州,Mon Apr 22 16:27:39  2024,今天恋爱啦呀,0
官方才是最大的黄🐮,其他,Mon Apr 22 16:21:46  2024,辰凉贝木,0
官方才是最大的黄🐮,重庆 涪陵区,Mon Apr 22 16:16:34  2024,花果园的小兔紫,0
都要看着前方，满怀希望就会所向披靡。,其他,Mon Apr 22 16:16:31  2024,Lucky萌mmmm,0
官方才是最大的黄🐮,广东,Mon Apr 22 16:09:21  2024,妆师傅,0
官方才是最大的黄🐮,江苏,Mon Apr 22 16:08:35  2024,一个社恐的正经人,0
官方才是最大的黄🐮,江苏,Mon Apr 22 16:08:09  2024,Michstabe_orb,0
晚上好,江西,Mon Apr 22 16:07:35  2024,冬日告白1鞠婧神,0
"""月色朦胧如皎珠，春风烟雨一样等你，水漫漫，思念如疾. 𝓣𝓱𝓮 𝓶𝓸𝓸𝓷𝓵𝓲𝓰𝓱𝓽 𝓲𝓼 𝓪𝓼 𝓭𝓲𝓶 𝓪𝓼 𝓫𝓻𝓲𝓰𝓱𝓽 𝓹𝓮𝓪𝓻𝓵𝓼, 𝓽𝓱𝓮 𝓼𝓹𝓻𝓲𝓷𝓰 𝓫𝓻𝓮𝓮𝔃𝓮""",其他,Mon Apr 22 16:05:30  2024,小汲的奥世界193,0
没有播种，何来收获；没有辛劳，何来成功；没有磨难，何来荣耀；没有挫折，何来辉煌。,江苏,Mon Apr 22 16:02:45  2024,反韬露,0
官方才是最大的黄🐮,浙江,Mon Apr 22 16:01:47  2024,澕理,0
官方才是最大的黄🐮,广东 惠州,Mon Apr 22 16:01:46  2024,I毅世-淇缘,0
官方才是最大的黄🐮,海外,Mon Apr 22 16:01:25  2024,Supernatural-莼莼,0
官方才是最大的黄🐮,山东,Mon Apr 22 15:52:42  2024,读不懂You了,0
"那就祝我们被鲜花簇拥,看大海漫漫,热烈且自由,真诚又勇敢""",台湾,Mon Apr 22 15:50:42  2024,楓楓-有山有水賀,0
官方才是最大的黄🐮,其他,Mon Apr 22 15:49:43  2024,素笺淡墨0807,0
官方才是最大的黄🐮,云南,Mon Apr 22 15:47:41  2024,語汐Neo,0
官方才是最大的黄🐮,广东,Mon Apr 22 15:46:03  2024,云间对月,0
我们不远万里去寻求的东西，常常就在我们触手可及的地方。——卡莉娜·斯蒂芬诺娃 ​​​,其他,Mon Apr 22 15:44:08  2024,禹宙需要浪漫,0
不要以为自己有几分姿色就了不起，像你这种人，我见一个爱一个,天津,Mon Apr 22 15:42:35  2024,带着周周去私奔,0
官方才是最大的黄🐮,其他,Mon Apr 22 15:42:24  2024,发癫的小绵羊L,3
不畏将来，不念过往。人间一趟，看见太阳,上海,Mon Apr 22 15:41:10  2024,郑郑郑小七,0
官方才是最大的黄🐮,其他,Mon Apr 22 15:41:02  2024,烬心烬厉Leo,0
官方才是最大的黄🐮,浙江 温州,Mon Apr 22 15:39:15  2024,辞念with,0
种自己的花，爱自己的宇宙🌍,广东,Mon Apr 22 15:38:13  2024,milleco,0
下午好啊！！！,江苏,Mon Apr 22 15:35:35  2024,英宰19202,0
官方才是最大的黄🐮,广东,Mon Apr 22 15:33:26  2024,离岛冰川,0
嗯嗯,其他,Mon Apr 22 15:31:23  2024,STILLDREAMING_,0
不错不错,广西,Mon Apr 22 15:29:01  2024,不能再睡了__,0
书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。,广东,Mon Apr 22 15:27:41  2024,71xJerome,0
普通的改变，将改变普通。,河南,Mon Apr 22 15:27:29  2024,半夜给白敬亭烤地瓜_桑延版,0
日落跌进迢迢星野 人间忽晚 山河已秋,其他,Mon Apr 22 15:26:01  2024,离岛晴空的夏天,0
模糊不清,上海,Mon Apr 22 15:24:21  2024,论说事,1
生活中总有些瞬间，如同阳光洒下，温暖了你的日子。,其他,Mon Apr 22 15:23:54  2024,闪耀的彬彬Vin,0
烟雨归尘 星月归你 我归山川湖海 也归你眉眼笑意.,江西,Mon Apr 22 15:23:25  2024,情绪稳定的大旗,0
官方才是最大的黄🐮,四川,Mon Apr 22 15:16:47  2024,沈离璃不开你,0
官方才是最大的黄🐮,其他,Mon Apr 22 15:13:33  2024,猫真肥,0
官方才是最大的黄🐮,新疆,Mon Apr 22 15:10:33  2024,白露为霜0041,0
无论在何种困顿中，唯有内心的自由馈赠我们真正的未来。  陈春成《夜晚的潜水艇》 ​​​,广东,Mon Apr 22 15:09:09  2024,加州圣诞贩售垂耳兔,0
不错不错🧚‍♀️感谢分享,其他,Mon Apr 22 15:09:04  2024,思坊菜AND思坊瑜伽,0
下午好，朋友。,海外,Mon Apr 22 15:08:06  2024,西尾妖,0
官方才是最大的黄🐮[哆啦A梦害怕],香港,Mon Apr 22 15:07:46  2024,對·KUN-葯椗詠遠,0
官方才是最大的黄🐮,香港,Mon Apr 22 15:07:43  2024,對·KUN-葯椗詠遠,0
官方才是最大的黄🐮,河南,Mon Apr 22 15:06:37  2024,放逐流年,0
愿有人与你立黄昏，愿有人问你粥可温,上海,Mon Apr 22 15:00:53  2024,小雪协奏曲,0
官方才是最大的黄🐮,河南,Mon Apr 22 14:45:26  2024,星樱辞,0
#12306被质疑纵容买长乘短#,河南 驻马店,Mon Apr 22 14:42:14  2024,爸爸的团团,0
#12306被质疑纵容买长乘短#,河南,Mon Apr 22 14:39:50  2024,三门峡郭德龙,0
下午好呀,北京,Mon Apr 22 14:38:26  2024,繁缕梦山高,0
下午好呀,海外,Mon Apr 22 14:37:10  2024,安康无忧亦无愁,0
官方才是最大的黄🐮,重庆,Mon Apr 22 14:35:05  2024,鞠容柠,0
可我长途的也没有啊[doge]，直接一秒跳售罄,其他,Mon Apr 22 20:03:39  2024,夏天到了吗happy,0
不应该买短更好买吗[允悲],其他,Mon Apr 22 20:02:52  2024,宇宇的诺诺呀625,0
逃票的应该叫买短乘长吧,山西 太原,Mon Apr 22 19:55:22  2024,坐在房顶看星星,0
一定得看好时间才行 毕竟很多时候时间一过就直接没了,其他,Mon Apr 22 19:53:11  2024,菇凉erOooo,0
抢了好几年的票，现在终于不用抢了,黑龙江 哈尔滨,Mon Apr 22 19:36:38  2024,我要学武功o,1
到最后改签也能赚一笔,海外,Mon Apr 22 19:36:14  2024,下次改名字在一夜暴富后,0
看来你真的是经常购买有经验了。,山东 青岛,Mon Apr 22 19:27:09  2024,小锦鲤妖精,0
买不到的话，就随时上去刷新，或者是弄上候补,其他,Mon Apr 22 19:18:28  2024,佃户唐老鸭,0
在第三方平台只要多花钱就能买到。[允悲],山西,Mon Apr 22 19:07:52  2024,单富东,0
现在买票真的太困难了[允悲],湖北,Mon Apr 22 19:04:19  2024,兔哥的锦鲤,0
反正都抢不到票,江苏,Mon Apr 22 19:02:24  2024,秋叶冰糖,0
但是主要是从最开始的起点到终点，这个价格太贵了，要不然本来能省不少钱。[允悲],北京,Mon Apr 22 18:48:00  2024,邻家大男孩暖,0
我选择家里蹲，不想买票出门了[二哈],其他,Mon Apr 22 18:44:56  2024,於梦霞,1
真麻烦，我还是在家带着算了,其他,Mon Apr 22 18:44:41  2024,於梦霞,1
